Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
23343959,06/01/2012 07:53:00 AM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Vacant Lot,8 Request to Clean Vacant Lot,Lot,11235,9 BRIGHTON 3 ROAD,BRIGHTON 3 ROAD,BRIGHTON 3 STREET,DEAD END,,,ADDRESS,BROOKLYN,,N/A,Closed,,06/05/2012 12:00:00 PM,13 BROOKLYN,BROOKLYN,993890,151330,Unspecified,BROOKLYN,,,,,,,,40.58203672523115,-73.96529520867229,"(40.58203672523115, -73.96529520867229)"
23341435,06/01/2012 07:56:00 AM,06/01/2012 12:00:00 PM,DSNY,Department of Sanitation,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10009,,,,,EAST 9 STREET,AVENUE A,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,06/01/2012 12:00:00 PM,03 MANHATTAN,MANHATTAN,989057,204238,Unspecified,MANHATTAN,,,,,,,,40.72726151830524,-73.98265669309377,"(40.72726151830524, -73.98265669309377)"
23345686,06/01/2012 07:59:00 AM,06/18/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E5 Loose Rubbish,Sidewalk,11204,1720 67 STREET,67 STREET,17 AVENUE,18 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,06/18/2012 12:00:00 PM,11 BROOKLYN,BROOKLYN,986140,164707,Unspecified,BROOKLYN,,,,,,,,40.61875891759337,-73.99319210173549,"(40.61875891759337, -73.99319210173549)"
23339751,06/01/2012 08:00:00 AM,06/01/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10002,171 LUDLOW STREET,LUDLOW STREET,STANTON STREET,EAST HOUSTON STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,06/01/2012 12:00:00 PM,03 MANHATTAN,MANHATTAN,987705,202220,Unspecified,MANHATTAN,,,,,,,,40.72172322921953,-73.98753564682671,"(40.72172322921953, -73.98753564682671)"
23343212,06/01/2012 08:00:00 AM,06/01/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,12 Dead Animals,Sidewalk,10031,730 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST 150 STREET,WEST 151 STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,06/01/2012 12:00:00 PM,09 MANHATTAN,MANHATTAN,998194,241836,Unspecified,MANHATTAN,,,,,,,,40.830448386045084,-73.94961303755608,"(40.830448386045084, -73.94961303755608)"
23339433,06/01/2012 08:04:00 AM,06/13/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,22 Weeds,Sidewalk,,,,,,MARINE PARK BRIDGE,BELT PARKWAY OVERPASS,INTERSECTION,,,DSNY Garage,Closed,,06/13/2012 12:00:00 PM,18 BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,,,,,,,,,,
23341146,06/01/2012 08:05:00 AM,06/01/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11691,296 BEACH 17 STREET,BEACH 17 STREET,BEACH 16 STREET,DEAD END,,,ADDRESS,FAR ROCKAWAY,,DSNY Garage,Closed,,06/01/2012 12:00:00 PM,14 QUEENS,QUEENS,1053509,157136,Unspecified,QUEENS,,,,,,,,40.5977076570215,-73.75060306529633,"(40.5977076570215, -73.75060306529633)"
23340267,06/01/2012 08:06:00 AM,06/01/2012 12:00:00 PM,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,11203,3604 CHURCH AVENUE,CHURCH AVENUE,BROOKLYN AVENUE,EAST 37 STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/01/2012 12:00:00 PM,17 BROOKLYN,BROOKLYN,999893,176494,Unspecified,BROOKLYN,,,,,,,,40.65109811250596,-73.94362561871817,"(40.65109811250596, -73.94362561871817)"
23344206,06/01/2012 08:06:00 AM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11214,376 BAY 44 STREET,BAY 44 STREET,SHORE PARKWAY,HUNTER AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/05/2012 12:00:00 PM,13 BROOKLYN,BROOKLYN,986178,153465,Unspecified,BROOKLYN,,,,,,,,40.58790190789084,-73.99305843230141,"(40.58790190789084, -73.99305843230141)"
23342095,06/01/2012 08:08:25 AM,07/02/2012 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,11234,3011 FILLMORE AVENUE,FILLMORE AVENUE,MARINE PARKWAY,EAST 31 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,07/11/2012 12:08:42 PM,18 BROOKLYN,BROOKLYN,1001682,161074,Unspecified,BROOKLYN,,,,,,,,40.608770137770385,-73.93721823490873,"(40.608770137770385, -73.93721823490873)"
23342994,06/01/2012 08:09:00 AM,06/02/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11377,47-25 48 STREET,48 STREET,47 AVENUE,48 AVENUE,,,ADDRESS,WOODSIDE,,DSNY Garage,Closed,,06/02/2012 12:00:00 PM,02 QUEENS,QUEENS,1007153,209016,Unspecified,QUEENS,,,,,,,,40.740347602890694,-73.91735139788791,"(40.740347602890694, -73.91735139788791)"
23342546,06/01/2012 08:12:00 AM,06/01/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11218,,,,,VANDERBILT STREET,PROSPECT AVENUE,INTERSECTION,BROOKLYN,,DSNY Garage,Closed,,06/01/2012 12:00:00 PM,07 BROOKLYN,BROOKLYN,990846,177366,Unspecified,BROOKLYN,,,,,,,,40.65350292223476,-73.97622842156524,"(40.65350292223476, -73.97622842156524)"
23341632,06/01/2012 08:13:00 AM,06/01/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11209,461 95 STREET,95 STREET,4 AVENUE,FT HAMILTON PARKWAY,,,ADDRESS,BROOKLYN,,N/A,Closed,,06/01/2012 12:00:00 PM,10 BROOKLYN,BROOKLYN,975875,163413,Unspecified,BROOKLYN,,,,,,,,40.61520339933815,-74.03016566780173,"(40.61520339933815, -74.03016566780173)"
23344974,06/01/2012 08:14:00 AM,06/02/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11235,2511 AVENUE X,AVENUE X,BEDFORD AVENUE,EAST 26 STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/02/2012 12:00:00 PM,15 BROOKLYN,BROOKLYN,999480,155441,Unspecified,BROOKLYN,,,,,,,,40.593312757034695,-73.94516148888657,"(40.593312757034695, -73.94516148888657)"
23345061,06/01/2012 08:14:00 AM,06/01/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,12 Dead Animals,Sidewalk,10451,479 WALTON AVENUE,WALTON AVENUE,EAST 146 STREET,EAST 149 STREET,,,ADDRESS,BRONX,,DSNY Garage,Closed,,06/01/2012 12:00:00 PM,01 BRONX,BRONX,1004039,237353,Unspecified,BRONX,,,,,,,,40.818132665666106,-73.92850522614818,"(40.818132665666106, -73.92850522614818)"
23342348,06/01/2012 08:15:00 AM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11212,,,,,HEGEMAN AVENUE,MOTHER GASTON BOULEVARD,INTERSECTION,BROOKLYN,,DSNY Garage,Closed,,06/04/2012 12:00:00 PM,16 BROOKLYN,BROOKLYN,1011007,178591,Unspecified,BROOKLYN,,,,,,,,40.65682730979919,-73.90356459352407,"(40.65682730979919, -73.90356459352407)"
23340144,06/01/2012 08:16:00 AM,06/02/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10462,2360 WATERBURY AVENUE,WATERBURY AVENUE,HAVEMEYER AVENUE,ZEREGA AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,06/02/2012 12:00:00 PM,09 BRONX,BRONX,1026667,243438,Unspecified,BRONX,,,,,,,,40.834754559691746,-73.84671521152323,"(40.834754559691746, -73.84671521152323)"
23341559,06/01/2012 08:16:00 AM,06/06/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,11221,141 STOCKHOLM STREET,STOCKHOLM STREET,MYRTLE AVENUE,WILSON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,06/06/2012 12:00:00 PM,04 BROOKLYN,BROOKLYN,1005489,193909,Unspecified,BROOKLYN,,,,,,,,40.69888669422634,-73.92340383507187,"(40.69888669422634, -73.92340383507187)"
23342025,06/01/2012 08:16:00 AM,06/02/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11369,31-44 BUELL STREET,BUELL STREET,31 AVENUE,31 DRIVE,,,ADDRESS,EAST ELMHURST,,N/A,Closed,,06/02/2012 12:00:00 PM,03 QUEENS,QUEENS,1022523,216743,Unspecified,QUEENS,,,,,,,,40.761503079531444,-73.86184274997946,"(40.761503079531444, -73.86184274997946)"
23342937,06/01/2012 08:16:00 AM,06/18/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11211,326 HOOPER STREET,HOOPER STREET,SOUTH 5 STREET,SOUTH 4 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,06/18/2012 12:00:00 PM,01 BROOKLYN,BROOKLYN,997140,197179,Unspecified,BROOKLYN,,,,,,,,40.70787817456344,-73.9535073373141,"(40.70787817456344, -73.9535073373141)"
23345671,06/01/2012 08:16:00 AM,06/14/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11691,6 HOLLYWOOD COURT,HOLLYWOOD COURT,BEND,DEAD END,,,ADDRESS,FAR ROCKAWAY,,N/A,Closed,,06/14/2012 12:00:00 PM,14 QUEENS,QUEENS,1051365,159501,Unspecified,QUEENS,,,,,,,,40.60421557280611,-73.75829992521841,"(40.60421557280611, -73.75829992521841)"
23345812,06/01/2012 08:16:00 AM,06/02/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11365,67-23 170 STREET,170 STREET,67 AVENUE,69 AVENUE,,,ADDRESS,FRESH MEADOWS,,DSNY Garage,Closed,,06/02/2012 12:00:00 PM,08 QUEENS,QUEENS,1039858,206911,Unspecified,QUEENS,,,,,,,,40.734424746135424,-73.79934863198534,"(40.734424746135424, -73.79934863198534)"
23345874,06/01/2012 08:16:00 AM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,10312,485 POWELL STREET,POWELL STREET,VENUS PLACE,DEAD END,,,ADDRESS,STATEN ISLAND,,DSNY Garage,Closed,,06/04/2012 12:00:00 PM,03 STATEN ISLAND,STATEN ISLAND,928679,137520,Unspecified,STATEN ISLAND,,,,,,,,40.543962104431365,-74.19994634215314,"(40.543962104431365, -74.19994634215314)"
23341145,06/01/2012 08:22:00 AM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,10307,656 CLERMONT AVENUE,CLERMONT AVENUE,MAIN STREET,SWINNERTON STREET,,,ADDRESS,STATEN ISLAND,,DSNY Garage,Closed,,06/04/2012 12:00:00 PM,03 STATEN ISLAND,STATEN ISLAND,916098,122077,Unspecified,STATEN ISLAND,,,,,,,,40.501486337913136,-74.24505754836525,"(40.501486337913136, -74.24505754836525)"
23341780,06/01/2012 08:26:00 AM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10304,,,,,TOMPKINS AVENUE,TOMPKINS STREET,INTERSECTION,STATEN ISLAND,,DSNY Garage,Closed,,06/04/2012 12:00:00 PM,01 STATEN ISLAND,STATEN ISLAND,962259,166579,Unspecified,STATEN ISLAND,,,,,,,,40.623870075015574,-74.07921903474947,"(40.623870075015574, -74.07921903474947)"
23341460,06/01/2012 08:28:00 AM,06/02/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11207,579 PENNSYLVANIA AVENUE,PENNSYLVANIA AVENUE,RIVERDALE AVENUE,NEW LOTS AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/02/2012 12:00:00 PM,05 BROOKLYN,BROOKLYN,1013777,180795,Unspecified,BROOKLYN,,,,,,,,40.66286799659302,-73.89357154271427,"(40.66286799659302, -73.89357154271427)"
23342550,06/01/2012 08:28:00 AM,06/01/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10459,1425 LOUIS NINE BOULEVARD,LOUIS NINE BOULEVARD,INTERVALE AVENUE,EAST 170 STREET,,,ADDRESS,BRONX,,N/A,Closed,,06/01/2012 12:00:00 PM,03 BRONX,BRONX,1013852,242834,Unspecified,BRONX,,,,,,,,40.833149006858044,-73.89302813441246,"(40.833149006858044, -73.89302813441246)"
23345240,06/01/2012 08:31:00 AM,06/01/2012 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,GREEN MIXED PAPER DECALS,Other,,,,,,,,,,,N/A,Closed,,06/01/2012 10:39:00 AM,08 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23338510,06/01/2012 08:31:00 AM,06/01/2012 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,GREEN MIXED PAPER DECALS,Other,10469,,,,,,,ADDRESS,BRONX,,N/A,Closed,,06/01/2012 10:39:00 AM,11 BRONX,BRONX,,,Unspecified,BRONX,,,,,,,,,,
23338511,06/01/2012 08:31:00 AM,06/01/2012 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,BLUE RECYCLING DECAL,Other,,,,,,,,,,,N/A,Closed,,06/01/2012 10:39:00 AM,08 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23338674,06/01/2012 08:31:00 AM,06/20/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,11207,366 NEW LOTS AVENUE,NEW LOTS AVENUE,SHEFFIELD AVENUE,PENNSYLVANIA AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,06/20/2012 12:00:00 PM,05 BROOKLYN,BROOKLYN,1013785,180345,Unspecified,BROOKLYN,,,,,,,,40.66163282026047,-73.89354467836665,"(40.66163282026047, -73.89354467836665)"
23339922,06/01/2012 08:31:00 AM,06/01/2012 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,RECYCLING CHECKLIST FLYER E/S,Other,,,,,,,,,,,N/A,Closed,,06/01/2012 10:39:00 AM,08 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23340190,06/01/2012 08:31:00 AM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,10312,5217A AMBOY ROAD,AMBOY ROAD,RUGGLES STREET,ARCHWOOD AVENUE,,,ADDRESS,STATEN ISLAND,,DSNY Garage,Closed,,06/04/2012 12:00:00 PM,03 STATEN ISLAND,STATEN ISLAND,933078,134202,Unspecified,STATEN ISLAND,,,,,,,,40.53488130768734,-74.18409355028,"(40.53488130768734, -74.18409355028)"
23340204,06/01/2012 08:31:00 AM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1RB Missed Recycling - M/G/Pl,Sidewalk,10312,5217A AMBOY ROAD,AMBOY ROAD,RUGGLES STREET,ARCHWOOD AVENUE,,,ADDRESS,STATEN ISLAND,,DSNY Garage,Closed,,06/04/2012 12:00:00 PM,03 STATEN ISLAND,STATEN ISLAND,933078,134202,Unspecified,STATEN ISLAND,,,,,,,,40.53488130768734,-74.18409355028,"(40.53488130768734, -74.18409355028)"
23341142,06/01/2012 08:31:00 AM,06/02/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,10465,322 REVERE AVENUE,REVERE AVENUE,MILES AVENUE,SAMPSON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,06/02/2012 12:00:00 PM,10 BRONX,BRONX,1034521,237758,Unspecified,BRONX,,,,,,,,40.81912339807061,-73.81837538732304,"(40.81912339807061, -73.81837538732304)"
23343878,06/01/2012 08:31:00 AM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11416,94-40 77 STREET,77 STREET,ALLEY,95 AVENUE,,,ADDRESS,OZONE PARK,,N/A,Closed,,06/05/2012 12:00:00 PM,09 QUEENS,QUEENS,1022504,188223,Unspecified,QUEENS,,,,,,,,40.683222759827544,-73.86207343756946,"(40.683222759827544, -73.86207343756946)"
23343876,06/01/2012 08:31:00 AM,06/02/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,10467,3433 DEKALB AVENUE,DEKALB AVENUE,EAST 208 STREET,KOSSUTH AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,06/02/2012 12:00:00 PM,07 BRONX,BRONX,1016894,260235,Unspecified,BRONX,,,,,,,,40.880898779954705,-73.88195062087982,"(40.880898779954705, -73.88195062087982)"
23345084,06/01/2012 08:31:00 AM,06/01/2012 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,BLUE RECYCLING DECAL,Other,10469,,,,,,,ADDRESS,BRONX,,N/A,Closed,,06/01/2012 10:39:00 AM,11 BRONX,BRONX,,,Unspecified,BRONX,,,,,,,,,,
23345410,06/01/2012 08:31:00 AM,06/01/2012 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,RECYCLING CHECKLIST REMOVABLE STICKER,Other,,,,,,,,,,,N/A,Closed,,06/01/2012 10:39:00 AM,08 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23345873,06/01/2012 08:31:00 AM,06/02/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11210,1559 EAST 23 STREET,EAST 23 STREET,AVENUE O,KINGS HIGHWAY,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/02/2012 12:00:00 PM,14 BROOKLYN,BROOKLYN,997866,162484,Unspecified,BROOKLYN,,,,,,,,40.61264698258816,-73.95095880394456,"(40.61264698258816, -73.95095880394456)"
23339199,06/01/2012 08:32:00 AM,06/02/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11358,32-28 164 STREET,164 STREET,32 AVENUE,33 AVENUE,,,ADDRESS,FLUSHING,,DSNY Garage,Closed,,06/02/2012 12:00:00 PM,07 QUEENS,QUEENS,1039380,219401,Unspecified,QUEENS,,,,,,,,40.7687095403221,-73.80097100396202,"(40.7687095403221, -73.80097100396202)"
23340189,06/01/2012 08:32:00 AM,06/02/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11365,67-17 170 STREET,170 STREET,67 AVENUE,69 AVENUE,,,ADDRESS,FRESH MEADOWS,,DSNY Garage,Closed,,06/02/2012 12:00:00 PM,08 QUEENS,QUEENS,1039858,206913,Unspecified,QUEENS,,,,,,,,40.73443023562846,-73.79934861545486,"(40.73443023562846, -73.79934861545486)"
23342028,06/01/2012 08:32:00 AM,06/02/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11432,186-31 TROON ROAD,TROON ROAD,HADDON STREET,188 STREET,,,ADDRESS,JAMAICA,,DSNY Garage,Closed,,06/02/2012 12:00:00 PM,08 QUEENS,QUEENS,1044789,204081,Unspecified,QUEENS,,,,,,,,40.7266247365463,-73.78158154666033,"(40.7266247365463, -73.78158154666033)"
23342986,06/01/2012 08:32:00 AM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,10303,78 HOLLAND AVENUE,HOLLAND AVENUE,RICHMOND TERRACE,BENJAMIN PLACE,,,ADDRESS,STATEN ISLAND,,DSNY Garage,Closed,,06/05/2012 12:00:00 PM,01 STATEN ISLAND,STATEN ISLAND,936722,171887,Unspecified,STATEN ISLAND,,,,,,,,40.638339190076564,-74.17124917303762,"(40.638339190076564, -74.17124917303762)"
23344563,06/01/2012 08:32:00 AM,06/02/2012 12:00:00 PM,DSNY,Department of Sanitation,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10312,4091 RICHMOND AVENUE,RICHMOND AVENUE,SYCAMORE STREET,KOCH BOULEVARD,,,ADDRESS,STATEN ISLAND,,DSNY Garage,Closed,,06/02/2012 12:00:00 PM,03 STATEN ISLAND,STATEN ISLAND,939741,135676,Unspecified,STATEN ISLAND,,,,,,,,40.53896308784437,-74.1601328620486,"(40.53896308784437, -74.1601328620486)"
23344892,06/01/2012 08:32:00 AM,06/02/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11432,181-31 DALNY ROAD,DALNY ROAD,RADNOR ROAD,AVON STREET,,,ADDRESS,JAMAICA,,DSNY Garage,Closed,,06/02/2012 12:00:00 PM,08 QUEENS,QUEENS,1044539,200354,Unspecified,QUEENS,,,,,,,,40.71639676037453,-73.7825169018187,"(40.71639676037453, -73.7825169018187)"
23345872,06/01/2012 08:32:00 AM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11367,138-59 78 DRIVE,78 DRIVE,138 STREET,VLEIGH PLACE,,,ADDRESS,FLUSHING,,DSNY Garage,Closed,,06/05/2012 12:00:00 PM,08 QUEENS,QUEENS,1033516,200970,Unspecified,QUEENS,,,,,,,,40.71815577922121,-73.8222760132531,"(40.71815577922121, -73.8222760132531)"
23343324,06/01/2012 08:36:00 AM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11233,30 HAVENS PLACE,HAVENS PLACE,HERKIMER STREET,ATLANTIC AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/04/2012 12:00:00 PM,16 BROOKLYN,BROOKLYN,1010784,185751,Unspecified,BROOKLYN,,,,,,,,40.67648057669062,-73.90434013070019,"(40.67648057669062, -73.90434013070019)"
23340696,06/01/2012 08:39:00 AM,06/02/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,12 Dead Animals,Sidewalk,11211,306 RODNEY STREET,RODNEY STREET,BROADWAY,SOUTH 5 STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/02/2012 12:00:00 PM,01 BROOKLYN,BROOKLYN,996322,197375,Unspecified,BROOKLYN,,,,,,,,40.70841730197792,-73.95645741194198,"(40.70841730197792, -73.95645741194198)"
23341956,06/01/2012 08:42:00 AM,06/02/2012 12:00:00 PM,DSNY,Department of Sanitation,Other Enforcement,E10 Obstruction (Street/Sidewalk),Sidewalk,10128,405 EAST 90 STREET,EAST 90 STREET,1 AVENUE,YORK AVENUE,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,06/02/2012 12:00:00 PM,08 MANHATTAN,MANHATTAN,998901,223192,Unspecified,MANHATTAN,,,,,,,,40.779274603056294,-73.94709896339106,"(40.779274603056294, -73.94709896339106)"
23341991,06/01/2012 08:46:00 AM,06/02/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,10033,501 WEST 184 STREET,WEST 184 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,06/02/2012 12:00:00 PM,12 MANHATTAN,MANHATTAN,1003661,248967,Unspecified,MANHATTAN,,,,,,,,40.85001057450548,-73.92983727605467,"(40.85001057450548, -73.92983727605467)"
23342027,06/01/2012 08:46:00 AM,06/01/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11234,2369 EAST 71 STREET,EAST 71 STREET,AVENUE W,AVENUE X,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/01/2012 12:00:00 PM,18 BROOKLYN,BROOKLYN,1011278,163548,Unspecified,BROOKLYN,,,,,,,,40.61553668076531,-73.90264813232734,"(40.61553668076531, -73.90264813232734)"
23342108,06/01/2012 08:46:00 AM,06/02/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11369,102-18 32 AVENUE,32 AVENUE,102 STREET,103 STREET,,,ADDRESS,EAST ELMHURST,,N/A,Closed,,06/02/2012 12:00:00 PM,03 QUEENS,QUEENS,1021191,215976,Unspecified,QUEENS,,,,,,,,40.75940352954614,-73.8666551889068,"(40.75940352954614, -73.8666551889068)"
23343056,06/01/2012 08:46:00 AM,06/07/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1RG Missed Recycling Paper,Sidewalk,11201,80 POPLAR STREET,POPLAR STREET,HICKS STREET,HENRY STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/07/2012 12:00:00 PM,02 BROOKLYN,BROOKLYN,986449,194616,Unspecified,BROOKLYN,,,,,,,,40.700852458262624,-73.99206931060887,"(40.700852458262624, -73.99206931060887)"
23343871,06/01/2012 08:46:00 AM,06/02/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10457,2111 CROTONA AVENUE,CROTONA AVENUE,EAST 180 STREET,EAST 181 STREET,,,ADDRESS,BRONX,,N/A,Closed,,06/02/2012 12:00:00 PM,06 BRONX,BRONX,1015081,248418,Unspecified,BRONX,,,,,,,,40.84847124169606,-73.88856126761374,"(40.84847124169606, -73.88856126761374)"
23345442,06/01/2012 08:46:00 AM,06/11/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,10023,,,,,WEST 68 STREET,COLUMBUS AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,06/11/2012 12:00:00 PM,07 MANHATTAN,MANHATTAN,989607,221577,Unspecified,MANHATTAN,,,,,,,,40.774852372590175,-73.98065852031529,"(40.774852372590175, -73.98065852031529)"
23345811,06/01/2012 08:46:00 AM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,10314,51 SHIRRA AVENUE,SHIRRA AVENUE,MC DIVITT AVENUE,LOVELL AVENUE,,,ADDRESS,STATEN ISLAND,,DSNY Garage,Closed,,06/04/2012 12:00:00 PM,02 STATEN ISLAND,STATEN ISLAND,942249,155038,Unspecified,STATEN ISLAND,,,,,,,,40.59212017315063,-74.15122995167458,"(40.59212017315063, -74.15122995167458)"
